step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos_raw,desired_pos,part_gap,part_pen,reward
68,8.43,0.028048780487804934,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00018750058704308933,0.00018750058704308933,1.540476927565643e-07,-5.0154047692756565e-05
69,9.47,0.12336892052194555,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00012187538157800806,0.00012187538157800806,8.072819329471812e-08,-5.008072819329472e-05
70,9.01,-0.04857444561774032,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.14934174411289752,0.11947339529031803,0.03512187538157801,0.03512187538157801,0.00039492788263097124,-0.0035213678113566603
71,9.01,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.06530628093180985,0.05224502474544788,0.04111497765893246,0.04111497765893246,0.0005002088120268014,-0.0018955181992220843
72,8.82,-0.021087680355160877,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0164928705514511,0.01319429644116088,0.031342739232712406,0.031342739232712406,0.00033293286997109855,-0.0007226860033309912
73,8.91,0.010204081632653045,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.07161824008868053,0.05729459207094443,0.040425887726093616,0.040425887726093616,0.00048768634829361534,-0.0020130220941204347
74,8.89,-0.00224466891133553,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.05102192330412181,0.04081753864329745,0.04056296554711496,0.04056296554711496,0.000490168951299966,-0.001591220571364875
75,8.92,0.003374578177727712,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02636592760562472,0.02636592760562472,0.00025687144766357915,-0.0003068714476635792
76,9.07,0.01681614349775789,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01713785294365607,0.01713785294365607,0.00013461264825075317,-0.00018461264825075317
77,9.17,0.011025358324145496,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011139604413376445,0.011139604413376445,7.054332131461044e-05,-0.00012054332131461044
78,9.43,0.028353326063249706,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.11033362285413494,0.08826689828330796,0.03813415726785247,0.03813415726785247,0.0004468095842370913,-0.002769682215032271
79,9.42,-0.0010604453870625436,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.21764356148560798,0.1741148491884864,0.07313415726785247,0.07313415726785247,0.0011866745883012276,-0.0057201319549047515
80,9.61,0.02016985138004241,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.2287979021757015,0.18303832174056123,0.10813415726785247,0.10813415726785247,0.0021335145075159507,-0.006896751292335401
81,9.35,-0.027055150884495296,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.3126577182293165,0.2501261745834532,0.14313415726785245,0.14313415726785245,0.0032491231940862974,-0.009739872189610218
82,9.21,-0.014973262032085433,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.15537389567887605,0.12429911654310084,0.1365418930141894,0.1365418930141894,0.003027262839191406,-0.006277965090176252
83,9.16,-0.005428881650380099,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.053301581838208094,0.04264126547056648,0.10367667337392138,0.10367667337392138,0.0020029625581271786,-0.0031509751439942656
84,9.41,0.027292576419213975,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0673898376930489,0.0673898376930489,0.0010496460262478277,-0.0010996460262478276
85,9.49,0.008501594048884174,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.060798201084933605,0.048638560867946885,0.0608268908042632,0.0608268908042632,0.0009001081150735842,-0.0022025510574232164
86,9.4,-0.009483667017913578,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.030268059163807204,0.024214447331045764,0.0480125355886371,0.0480125355886371,0.0006312235792713636,-0.001304745598045792
87,9.71,0.032978723404255374,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.06212822839775492,0.049702582718203936,0.048604052083985494,0.048604052083985494,0.0006429244866308812,-0.0019727659916246327
88,9.68,-0.003089598352214329,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,0.24065568539335147,0.1925245483146812,0.0836040520839855,0.0836040520839855,0.0014504148616296647,-0.006457921980732705
