step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos_raw,desired_pos,part_gap,part_pen,reward
29,11.45,-0.022203245089667083,1.0,0.3622333899151329,0.2507208924752963,0.2507208924752963,0.2507208924752963,0.2622333899151329,0.2507208924752963,-0.011512497439836622,0.0,0.2622333899151329,0,0,-0.005822432226979928,1.1512497439836622e-05,0.8950779672769931,1.0369714627066806,0.13683452296683285,0.005065209835235285,0.0,0.0,0.001335910613324513,0.0,0.0,-0.061517771229446475
30,11.74,0.02532751091703065,1.0,0.35072089247529625,0.23489213399732947,0.23489213399732947,0.23489213399732947,0.2507208924752963,0.23489213399732947,-0.015828758477966803,0.0,0.2507208924752963,0,0,0.006350136141295734,1.5828758477966803e-05,0.9007476662533132,1.0369714627066806,0.13136696751306834,0.0,0.0,0.0,0.0008683418986609334,0.0,0.0,-0.0515276418192084
31,11.84,0.008517887563884127,1.0,0.3348921339973295,0.2519782245171402,0.2519782245171402,0.2519782245171402,0.23489213399732947,0.2519782245171402,0.01708609051981072,0.0,0.23489213399732947,0,0,0.002000784787030057,1.708609051981072e-05,0.9025344782247445,1.0369714627066806,0.12964386129877822,0.0,0.0,0.0,0.0005644222341296067,0.0,0.0,-0.039419966241071934
32,11.56,-0.023648648648648594,1.0,0.3519782245171402,0.25736294537898463,0.25736294537898463,0.25736294537898463,0.2519782245171402,0.25736294537898463,0.005384720861844439,0.01708609051981072,0.23489213399732947,0,0,-0.0059589444987161394,5.384720861844439e-06,0.8971514654645921,1.0369714627066806,0.134834951848273,0.0051910905494947646,0.0,0.0,0.00036687445218424436,0.0,0.0,-0.05317613895583733
33,11.95,0.03373702422145318,1.0,0.3573629453789846,0.24114079624550516,0.24114079624550516,0.24114079624550516,0.25736294537898463,0.24114079624550516,-0.01622214913347947,0.005384720861844439,0.2519782245171402,0,0,0.008682659921955336,1.622214913347947e-05,0.904926572812837,1.0369714627066806,0.12733705279524563,0.0,0.0,0.0,0.00023846839391975885,0.0,0.0,-0.049391619168306096
34,11.81,-0.011715481171548017,1.0,0.3411407962455052,0.26457170806931946,0.26457170806931946,0.26457170806931946,0.24114079624550516,0.26457170806931946,0.023430911823814293,0.0,0.24114079624550516,0,0,-0.0028250804581063126,2.3430911823814293e-05,0.9023488791812276,1.0369714627066806,0.12982284312247513,0.002485790327229509,0.0,0.0,0.00015500445604784327,0.0,0.0,-0.04109831953779118
35,12.13,0.02709568162574092,1.0,0.3645717080693195,0.25680359304067757,0.25680359304067757,0.25680359304067757,0.26457170806931946,0.25680359304067757,-0.0077681150286418865,0.023430911823814293,0.24114079624550516,0,0,0.00716875076902475,7.768115028641886e-06,0.9088105838528974,1.0369714627066806,0.1235915195961714,0.0,0.028349127151909806,0.007280157712177469,0.002648808095693212,0.0,0.0,-0.046984327770012733
36,12.14,0.0008244023083264457,1.0,0.35680359304067755,0.2762765003377474,0.2762765003377474,0.2762765003377474,0.25680359304067757,0.2762765003377474,0.019472907297069852,0.0,0.25680359304067757,0,0,0.00021170947488925975,1.9472907297069854e-05,0.9089852904801287,1.0369714627066806,0.12342304183808993,0.0,0.08300455534330509,0.022932208062339202,0.009747998084019308,0.0,0.0,-0.04099162114698922
37,11.93,-0.01729818780889628,1.0,0.3762765003377474,0.2768030002722353,0.2768030002722353,0.2768030002722353,0.2762765003377474,0.2768030002722353,0.0005264999344878896,0.019472907297069852,0.25680359304067757,0,0,-0.0047790827900269514,5.264999344878895e-07,0.9046406959413115,1.0369714627066806,0.1276127372106868,0.004189695372596877,0.07259682219303591,0.02009501819326234,0.013369455122254369,0.0,0.0,-0.05524717811096353
38,11.62,-0.025984911986588474,1.0,0.37680300027223534,0.2637101881216822,0.2637101881216822,0.2637101881216822,0.2768030002722353,0.2637101881216822,-0.013092812150553135,0.0005264999344878896,0.2762765003377474,0,0,-0.00719270159969766,1.3092812150553134e-05,0.8981220410697671,1.0369714627066806,0.13389898047386156,0.006286243263174757,0.07752735745238137,0.02044475401834439,0.015845809735885875,0.0,0.0,-0.0646187295832675
