step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos_raw,desired_pos,part_gap,part_pen,reward
50,10.99,-0.03765323992994744,-1.0,0.0,0.8,0.0,0.0,0.1,0.0,-0.1,0.0,0.1,0,0,-0.003765323992994744,0.0001,0.9820574438832382,1.000734156701956,0.01866301124393444,0.0038079041912856427,0.0,0.0,0.0020237458511534238,0.0020237458511534238,5.462421483697228e-06,-0.004270786414478441
51,11.13,0.012738853503184764,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9820574438832382,1.000734156701956,0.01866301124393444,0.0,0.0,0.0,0.0013154348032497255,0.0013154348032497255,2.8625642455416785e-06,-5.2862564245541684e-05
52,11.24,0.009883198562443794,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9820574438832382,1.000734156701956,0.01866301124393444,0.0,0.0,0.0,0.0008550326221123217,0.0008550326221123217,1.5001174999603514e-06,-5.1500117499960355e-05
53,11.09,-0.013345195729537398,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9820574438832382,1.000734156701956,0.01866301124393444,0.0,0.0,0.0,0.0005557712043730091,0.0005557712043730091,7.861317059318836e-07,-5.0786131705931884e-05
54,11.27,0.016230838593327298,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9820574438832382,1.000734156701956,0.01866301124393444,0.0,0.0,0.0,0.00036125128284245593,0.00036125128284245593,4.119697684266116e-07,-5.0411969768426616e-05
55,11.25,-0.0017746228926352773,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9820574438832382,1.000734156701956,0.01866301124393444,0.0,0.0,0.0,0.00023481333384759635,0.00023481333384759635,2.1589141974154357e-07,-5.021589141974154e-05
56,11.37,0.010666666666666597,1.0,0.1,0.8,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,0.0,0.0001,0.9819592381388499,1.000734156701956,0.01876114494281007,9.813369887563123e-05,0.03743017932893328,0.029944143463146625,0.010633078879102255,0.0,0.0,-0.001032313048591866
57,11.02,-0.030782761653474027,-1.0,0.0,0.8,0.0,0.0,0.1,0.1,-0.0,0.1,0.0,0,0,-0.003078276165347403,0.0,0.9789364964207444,1.000734156701956,0.021781669122845335,0.0030205241800352646,0.05184006941528299,0.041472055532226396,0.021426720707695704,0.021426720707695704,0.0001881849177077939,-0.004093742263115007
58,11.06,0.003629764065335837,-1.0,0.0,0.7910916503521047,0.0,0.0,0.1,0.0,-0.1,0.0,0.1,0,0,0.00036297640653358375,0.0001,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.013927368460002207,0.013927368460002207,9.861769520866811e-05,-0.00023564128867508435
59,10.54,-0.04701627486437625,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.009052789499001434,0.009052789499001434,5.168028302550289e-05,-0.0001016802830255029
60,10.55,0.0009487666034157081,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.0058843131743509325,0.0058843131743509325,2.708288454668048e-05,-7.708288454668048e-05
61,10.53,-0.0018957345971565259,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.0038248035633281063,0.0038248035633281063,1.4192697725878732e-05,-6.419269772587874e-05
62,9.16,-0.1301044634377967,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.002486122316163269,0.002486122316163269,7.437637168632127e-06,-5.743763716863213e-05
63,8.78,-0.04148471615720532,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.001615979505506125,0.001615979505506125,3.897669612969447e-06,-5.389766961296945e-05
64,8.71,-0.007972665148063612,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.0010503866785789814,0.0010503866785789814,2.0425611074355983e-06,-5.20425611074356e-05
65,8.39,-0.03673938002296214,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.000682751341076338,0.000682751341076338,1.0703975174617348e-06,-5.1070397517461735e-05
66,8.58,0.02264600715137062,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.0004437883716996197,0.0004437883716996197,5.609383441295012e-07,-5.0560938344129506e-05
67,8.2,-0.04428904428904438,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.0002884624416047528,0.0002884624416047528,2.9395791823292896e-07,-5.029395791823293e-05
68,8.43,0.028048780487804934,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.00018750058704308933,0.00018750058704308933,1.540476927565643e-07,-5.0154047692756565e-05
69,9.47,0.12336892052194555,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.0,0.0,0.00012187538157800806,0.00012187538157800806,8.072819329471812e-08,-5.008072819329472e-05
70,9.01,-0.04857444561774032,-1.0,0.0,0.7923778999598741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9791939336227977,1.000734156701956,0.021524420781385993,0.0,0.14934174411289752,0.11833509757652262,0.03512187538157801,0.03512187538157801,0.00039492788263097124,-0.0035213678113566603
71,9.01,0.0,1.0,0.1,0.7923778999598741,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,0.0,0.0001,0.9790960142294355,1.000734156701956,0.021622268339307808,9.784755792181452e-05,0.06530628093180985,0.05174725373893705,0.04094075780665367,0.0,0.0,-0.0015062067758407674
72,8.82,-0.021087680355160877,-1.0,0.0,0.7918886575849893,0.0,0.0,0.1,0.1,-0.0,0.1,0.0,0,0,-0.002108768035516088,0.0,0.9770313278509273,1.000734156701956,0.023685440026494583,0.0020631716871867753,0.0164928705514511,0.013060517120711613,0.031182673566573952,0.031182673566573952,0.000330385723829322,-0.002665532558720079
73,8.91,0.010204081632653045,-1.0,0.0,0.7815727978949386,0.0,0.0,0.1,0.0,-0.1,0.0,0.1,0,0,0.0010204081632653045,0.0001,0.9779305954608472,1.000734156701956,0.022786832135580255,0.0,0.07161824008868053,0.0559748682864215,0.03985994171852059,0.03985994171852059,0.0004774811590591704,-0.0014324087416206853
74,8.89,-0.00224466891133553,0.11753016710281372,0.011753016710281373,0.7860658425841239,0.011753016710281373,0.011753016710281373,0.0,0.011753016710281373,0.011753016710281373,0.0,0.0,0,0,-0.0,1.1753016710281373e-05,0.9779191018262172,1.000734156701956,0.02279831733827166,1.1485202691403906e-05,0.05102192330412181,0.04010659113231706,0.039946269013349356,0.028193252303067982,0.0002840331414642535,-0.0013324014072423412
75,8.92,0.003374578177727712,-1.0,0.0,0.7860084172341746,0.0,0.0,0.011753016710281373,0.011753016710281373,-0.0,0.011753016710281373,0.0,0,0,3.966147371298466e-05,0.0,0.9779578875389677,1.000734156701956,0.02275956007942248,0.0,0.0,0.0,0.025965074858677082,0.025965074858677082,0.0002510357761057561,-0.0002044053724076779
76,9.07,0.01681614349775789,-1.0,0.0,0.7862021975222699,0.0,0.0,0.011753016710281373,0.0,-0.011753016710281373,0.0,0.011753016710281373,0,0,0.00019764041553163795,1.1753016710281373e-05,0.9781396775868393,1.000734156701956,0.0225779033960225,0.0,0.0,0.0,0.016877298658140104,0.016877298658140104,0.00013155448351557017,-3.680264318019842e-05
77,9.17,0.011025358324145496,-1.0,0.0,0.7871104791763668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9781396775868393,1.000734156701956,0.0225779033960225,0.0,0.0,0.0,0.010970244127791068,0.010970244127791068,6.894070001304327e-05,-0.00011894070001304327
78,9.43,0.028353326063249706,1.0,0.1,0.7871104791763668,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,0.0,0.0001,0.9780418636190806,1.000734156701956,0.022675645605682866,9.774220966036681e-05,0.11033362285413494,0.08684475075398268,0.03752632144695813,0.0,0.0,-0.0022716715885202944
79,9.42,-0.0010604453870625436,-1.0,0.0,0.7866217676553495,0.0,0.0,0.1,0.1,-0.0,0.1,0.0,0,0,-0.00010604453870625437,0.0,0.9779381476208178,1.000734156701956,0.022779285516010973,0.00010363991032810715,0.21764356148560798,0.1712031630546147,0.07252632144695814,0.07252632144695814,0.0011719112574264255,-0.004923896341388016
80,9.61,0.02016985138004241,1.0,0.2,0.7861035704616206,0.2,0.2,0.1,0.2,0.1,0.0,0.1,0,0,0.002016985138004241,0.0001,0.9798128405156944,1.000734156701956,0.02090596792979516,0.0,0.2287979021757015,0.17985884781444755,0.10752632144695815,0.0,0.0,-0.00154018549245558
81,9.35,-0.027055150884495296,-1.0,0.1,0.7954701609910667,0.1,0.1,0.2,0.1,-0.1,0.1,0.1,0,0,-0.0054110301768990595,0.0001,0.9744130623838992,1.000734156701956,0.026301784686555807,0.005395816756760648,0.3126577182293165,0.24870988545497397,0.14252632144695815,0.04252632144695814,0.0005261844103505054,-0.011648395797147945
82,9.21,-0.014973262032085433,-1.0,0.0,0.7684910777964125,0.0,0.0,0.1,0.0,-0.1,0.0,0.1,0,0,-0.0014973262032085433,0.0001,0.9728566068666048,1.000734156701956,0.027857098359893324,0.0015553136733375168,0.15537389567887605,0.11940345255168681,0.1344333173336132,0.1344333173336132,0.002957410590718042,-0.008155439044911433
83,9.16,-0.005428881650380099,1.0,0.1,0.7607145063588904,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,-0.0,0.0001,0.9727593212059181,1.000734156701956,0.02795431265005735,9.721429016402647e-05,0.053301581838208094,0.040547286516200466,0.10157320654751874,0.0015732065475187323,3.7439485178559704e-06,-0.0013058708397673936
84,9.41,0.027292576419213975,-1.0,0.0,0.760228439793985,0.0,0.0,0.1,0.1,-0.0,0.1,0.0,0,0,0.0027292576419213977,0.0,0.9754142320170696,1.000734156701956,0.025301349529560868,0.0,0.0,0.0,0.06602258425588718,0.06602258425588718,0.001017864644933442,0.0017653929969879557
85,9.49,0.008501594048884174,-1.0,0.0,0.7734932485974502,0.0,0.0,0.1,0.0,-0.1,0.0,0.1,0,0,0.0008501594048884175,0.0001,0.9761459481768792,1.000734156701956,0.024570170169978436,0.0,0.060798201084933605,0.04702699806606631,0.05937412908944988,0.05937412908944988,0.0008680547720860299,-0.0017703383095472448
86,9.4,-0.009483667017913578,1.0,0.1,0.7771491460507861,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,-0.0,0.0001,0.9760483335820614,1.000734156701956,0.024667713152961467,9.754298298303085e-05,0.030268059163807204,0.02352279633176744,0.04682616262426103,0.0,0.0,-0.0009105570057847226
87,9.71,0.032978723404255374,-1.0,0.0,0.7766614310449236,0.0,0.0,0.1,0.1,-0.0,0.1,0.0,0,0,0.0032978723404255375,0.0,0.9792672163843001,1.000734156701956,0.021451191781444653,0.0,0.06212822839775492,0.0482525987756862,0.047325415277259836,0.047325415277259836,0.0006177217607971601,0.0016779706968665438
88,9.68,-0.003089598352214329,1.0,0.2,0.7927440401168492,0.2,0.2,0.1,0.2,0.1,0.0,0.1,0,0,-0.00030895983522143296,0.0001,0.9788667354248499,1.000734156701956,0.021851378940809792,0.0004001871593651389,0.24065568539335147,0.19077836031581485,0.08232541527725984,0.0,0.0,-0.004032139430728354
