step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,reward
48,11.61,0.0060658578856152764,0.10717527568340302,0.1017206646502018,1.0,0.1017206646502018,0.1017206646502018,0.0910031370818615,0.1017206646502018,0.010717527568340296,0.0,0.0910031370818615,0,0,0.0005520120966837376,1.0717527568340296e-05,0.9830484030242912,1.0,0.016951596975708805,0.0,0.000677781682217051
49,11.42,-0.016365202411714,-0.15939702093601227,0.08578096255660057,1.0,0.08578096255660057,0.08578096255660057,0.1017206646502018,0.08578096255660057,-0.015939702093601224,0.010717527568340296,0.0910031370818615,0,0,-0.0016646792664546334,1.5939702093601225e-05,0.9813962732311675,1.0,0.018603726768832485,0.00165212979312368,-0.0015735516891631524
50,10.99,-0.03765323992994744,0.08845341205596924,0.0946263037621975,1.0,0.0946263037621975,0.0946263037621975,0.08578096255660057,0.0946263037621975,0.008845341205596921,0.0,0.08578096255660057,0,0,-0.0032299311645655185,8.845341205596921e-06,0.9782177500385751,1.0,0.02178224996142486,0.003178523192592375,-0.003085800676805477
51,11.13,0.012738853503184764,0.11853629350662231,0.10647993311285972,1.0,0.10647993311285972,0.10647993311285972,0.0946263037621975,0.10647993311285972,0.011853629350662226,0.008845341205596921,0.08578096255660057,0,0,0.0012054306211744953,1.1853629350662227e-05,0.9793853282380147,1.0,0.02061467176198528,0.0,0.0013579885430313314
52,11.24,0.009883198562443794,-0.48761963844299316,0.057717969268560404,1.0,0.057717969268560404,0.057717969268560404,0.10647993311285972,0.057717969268560404,-0.048761963844299316,0.011853629350662226,0.0946263037621975,0,0,0.0010523623218701265,4.876196384429932e-05,0.9803682397040796,1.0,0.019631760295920397,0.0,0.0009236553047881021
53,11.09,-0.013345195729537398,0.6645084619522095,0.12416881546378135,1.0,0.12416881546378135,0.12416881546378135,0.057717969268560404,0.12416881546378135,0.06645084619522094,0.0,0.057717969268560404,0,0,-0.0007702575970003631,6.645084619522095e-05,0.9795479573204784,1.0,0.02045204267952161,0.0008202823836012119,-0.0008557159865222729
54,11.27,0.016230838593327298,-0.07414770126342773,0.11675404533743858,1.0,0.11675404533743858,0.11675404533743858,0.12416881546378135,0.11675404533743858,-0.007414770126342771,0.06645084619522094,0.057717969268560404,0,0,0.0020153640021172777,7.4147701263427705e-06,0.9815148398890783,1.0,0.018485160110921717,0.0,0.0022104350914501753
55,11.25,-0.0017746228926352773,-0.6923377513885498,0.0475202701985836,1.0,0.0475202701985836,0.0475202701985836,0.11675404533743858,0.0475202701985836,-0.06923377513885498,0.0,0.11675404533743858,0,0,-0.00020719440166359557,6.923377513885498e-05,0.9812435215313832,1.0,0.018756478468616833,0.00027131835769511614,-0.0004585485545686779
56,11.37,0.010666666666666597,0.31193721294403076,0.07871399149298668,1.0,0.07871399149298668,0.07871399149298668,0.0475202701985836,0.07871399149298668,0.03119372129440308,0.0,0.0475202701985836,0,0,0.0005068828821182217,3.119372129440308e-05,0.9817102884387041,1.0,0.018289711561295885,0.0,-0.00015249255267380305
57,11.02,-0.030782761653474027,-0.29772818088531494,0.04894117340445518,1.0,0.04894117340445518,0.04894117340445518,0.07871399149298668,0.04894117340445518,-0.029772818088531494,0.03119372129440308,0.0475202701985836,0,0,-0.002423034038922191,2.9772818088531494e-05,0.9793023427116236,1.0,0.02069765728837636,0.002407945727080474,-0.0034349432799104474
58,11.06,0.003629764065335837,-0.699292778968811,0.0,1.0,0.0,0.0,0.04894117340445518,0.0,-0.04894117340445518,0.0,0.04894117340445518,0,0,0.0001776449125388614,4.894117340445518e-05,0.9794283825848737,1.0,0.020571617415126253,0.0,-0.0002670609544834145
59,10.54,-0.04701627486437625,0.32897236943244934,0.03289723694324494,1.0,0.03289723694324494,0.03289723694324494,0.0,0.03289723694324494,0.03289723694324494,0.0,0.0,0,0,-0.0,3.289723694324494e-05,0.979396162097303,1.0,0.020603837902697042,3.222048757078877e-05,-9.879993364958481e-05
60,10.55,0.0009487666034157081,0.0014539547264575958,0.0330426324158907,1.0,0.0330426324158907,0.0330426324158907,0.03289723694324494,0.0330426324158907,0.00014539547264576236,0.03289723694324494,0.0,0,0,3.121179975640425e-05,1.4539547264576236e-07,0.9794265884144289,1.0,0.020573411585571133,0.0,9.646090566925968e-05
61,10.53,-0.0018957345971565259,0.1300828903913498,0.04605092145502568,1.0,0.04605092145502568,0.04605092145502568,0.0330426324158907,0.04605092145502568,0.01300828903913498,0.00014539547264576236,0.03289723694324494,0,0,-6.264006145192972e-05,1.3008289039134979e-05,0.9793524964085881,1.0,0.020647503591411875,7.409200584074238e-05,-3.579173247423895e-05
62,9.16,-0.1301044634377967,0.030679449439048767,0.04911886639893055,1.0,0.04911886639893055,0.04911886639893055,0.04605092145502568,0.04911886639893055,0.003067944943904874,0.01300828903913498,0.0330426324158907,0,1,-0.0059914304267222355,3.067944943904874e-06,0.9734817694635797,1.0,0.02651823053642033,0.005870726945008453,-0.00590877368494753
63,8.78,-0.04148471615720532,-1.0,0.0,1.0,0.0,0.0,0.04911886639893055,0.003067944943904874,-0.04605092145502568,0.003067944943904874,0.04605092145502568,0,0,-0.002037682230523324,4.605092145502568e-05,0.9714532932277018,1.0,0.028546706772298203,0.002028476235877874,-0.002261801889139261
64,8.71,-0.007972665148063612,0.5987364053726196,0.06294158548116684,1.0,0.06294158548116684,0.06294158548116684,0.003067944943904874,0.06294158548116684,0.05987364053726196,0.0,0.003067944943904874,0,0,-2.4459697730448363e-05,5.9873640537261965e-05,0.9713713673285127,1.0,0.028628632671487297,8.192589918909476e-05,-0.00019834089377271282
65,8.39,-0.03673938002296214,0.2522209882736206,0.0881636843085289,1.0,0.0881636843085289,0.0881636843085289,0.06294158548116684,0.0881636843085289,0.025222098827362066,0.05987364053726196,0.003067944943904874,0,0,-0.0023124348282403447,2.5222098827362065e-05,0.9691006343229219,1.0,0.030899365677078072,0.002270733005590775,-0.002262995237283183
66,8.58,0.02264600715137062,-0.9443880319595337,0.0,1.0,0.0,0.0,0.0881636843085289,0.025222098827362066,-0.06294158548116684,0.025222098827362066,0.06294158548116684,0,0,0.001996555425342127,6.294158548116684e-05,0.9709745007216667,1.0,0.02902549927833331,0.0,0.0017322280801640914
67,8.2,-0.04428904428904438,0.4331492781639099,0.06853702664375305,1.0,0.06853702664375305,0.06853702664375305,0.025222098827362066,0.06853702664375305,0.043314927816390986,0.0,0.025222098827362066,0,0,-0.0011170626520276927,4.331492781639099e-05,0.9698478036804289,1.0,0.030152196319571112,0.0011266970412378008,-0.0011970329702242584
68,8.43,0.028048780487804934,-0.7560218572616577,0.0,1.0,0.0,0.0,0.06853702664375305,0.043314927816390986,-0.025222098827362066,0.043314927816390986,0.025222098827362066,0,0,0.0019223800156174674,2.5222098827362065e-05,0.9716877581192628,1.0,0.02831224188073722,0.0,0.0018827117588162655
69,9.47,0.12336892052194555,0.6021519303321838,0.10353012084960937,1.0,0.10353012084960937,0.10353012084960937,0.043314927816390986,0.043314927816390986,0.0,0.0,0.043314927816390986,1,0,0.005343715887194148,0.0,0.9768801814297167,1.0,0.023119818570283335,0.0,0.0054301581245297555
