step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,reward
11,14.88,0.05756929637526656,1.0,0.2618819072650798,0.8,0.2618819072650798,0.2618819072650798,0.1618819072650798,0.2618819072650798,0.1,0.0,0.1618819072650798,0,0,0.015076357134663453,0.0001,1.0133180587356754,1.0133180587356754,0.0,0.0,0.015042336999010824
12,14.53,-0.02352150537634418,-1.0,0.1618819072650798,0.8,0.1618819072650798,0.1618819072650798,0.2618819072650798,0.1618819072650798,-0.1,0.1,0.1618819072650798,0,0,-0.003807706152068425,0.0001,1.009358309523552,1.0133180587356754,0.003907706152068271,0.003907706152068271,-0.011691712762985786
13,14.58,0.0034411562284928227,1.0,0.2618819072650798,0.8,0.2618819072650798,0.2618819072650798,0.1618819072650798,0.2618819072650798,0.1,0.0,0.1618819072650798,0,0,0.0009011765563148092,0.0001,1.0101669837380638,1.0133180587356754,0.0031096603583115855,0.0,0.0008671564206621794
14,14.11,-0.032235939643347096,1.0,0.36188190726507985,0.8,0.36188190726507985,0.36188190726507985,0.2618819072650798,0.36188190726507985,0.10000000000000003,0.1,0.1618819072650798,0,0,-0.011665603320616445,0.00010000000000000003,0.9982817597198183,1.0133180587356754,0.014838676648690173,0.011729016290378588,-0.03513508186589806
15,13.96,-0.010630758327427256,-1.0,0.26188190726507987,0.8,0.26188190726507987,0.26188190726507987,0.36188190726507985,0.26188190726507987,-0.09999999999999998,0.10000000000000003,0.2618819072650798,0,0,-0.0027840032664607803,9.999999999999998e-05,0.9954027118639381,1.0133180587356754,0.01767988512322612,0.0028412084745359466,-0.008500440351185303
16,13.99,0.002148997134670441,1.0,0.36188190726507985,0.8,0.36188190726507985,0.36188190726507985,0.26188190726507987,0.36188190726507985,0.09999999999999998,0.0,0.26188190726507987,0,0,0.0007776831818017309,9.999999999999998e-05,0.9960772795408883,1.0133180587356754,0.017014183302228435,0.0,0.0007662372172772918
17,13.8,-0.013581129378127199,-1.0,0.26188190726507987,0.8,0.26188190726507987,0.26188190726507987,0.36188190726507985,0.26188190726507987,-0.09999999999999998,0.09999999999999998,0.26188190726507987,0,0,-0.003556652064357759,9.999999999999998e-05,0.9924349715003953,1.0133180587356754,0.020608620418090723,0.0035944371158622875,-0.010779546431734963
18,13.06,-0.05362318840579711,1.0,0.36188190726507985,0.7969568964094684,0.36188190726507985,0.36188190726507985,0.26188190726507987,0.36188190726507985,0.09999999999999998,0.0,0.26188190726507987,0,0,-0.019405261693924578,9.999999999999998e-05,0.9730772676670776,1.0133180587356754,0.03971190557760959,0.019103285159518868,-0.05762327797748676
19,12.63,-0.03292496171516077,-1.0,0.26188190726507987,0.7014404810989701,0.26188190726507987,0.26188190726507987,0.36188190726507985,0.26188190726507987,-0.09999999999999998,0.09999999999999998,0.26188190726507987,0,0,-0.008622451770596038,9.999999999999998e-05,0.9645896481307881,1.0133180587356754,0.048087972167086525,0.008376066589476934,-0.025408605085202537
20,11.96,-0.05304829770387964,-1.0,0.16188190726507987,0.6595601342653575,0.16188190726507987,0.16188190726507987,0.26188190726507987,0.16188190726507987,-0.1,0.0,0.26188190726507987,0,0,-0.008587559609469794,0.0001,0.9562097180639744,1.0133180587356754,0.05635776465185622,0.008269792484769695,-0.025195738885790003
21,12.37,0.03428093645484936,1.0,0.26188190726507987,0.6182111814663558,0.26188190726507987,0.26188190726507987,0.16188190726507987,0.26188190726507987,0.1,0.0,0.16188190726507987,0,0,0.008977557021628956,0.0001,0.9646985243607231,1.0133180587356754,0.04798052689953559,0.0,0.008943536885976327
22,11.83,-0.043654001616814805,-1.0,0.16188190726507987,0.6600973583792853,0.16188190726507987,0.16188190726507987,0.26188190726507987,0.16188190726507987,-0.1,0.1,0.16188190726507987,0,0,-0.007066793041482861,0.0001,0.9577847296892059,1.0133180587356754,0.05480345343470817,0.00682292653517258,-0.02078124041860884
23,12.24,0.03465765004226544,1.0,0.26188190726507987,0.6259827330752008,0.26188190726507987,0.26188190726507987,0.16188190726507987,0.26188190726507987,0.1,0.0,0.16188190726507987,0,0,0.00907621149439415,0.0001,0.9663820079889973,1.0133180587356754,0.04631916932896718,0.0,0.00904219135874152
24,12.29,0.0040849673202613505,-1.0,0.16188190726507987,0.6684041596982,0.16188190726507987,0.16188190726507987,0.26188190726507987,0.16188190726507987,-0.1,0.1,0.16188190726507987,0,0,0.0006612823009194298,0.0001,0.9669244211060084,1.0133180587356754,0.0457838851579855,0.0,0.0005926879941386097
25,12.54,0.020341741253051264,1.0,0.26188190726507987,0.6710805758866114,0.26188190726507987,0.26188190726507987,0.16188190726507987,0.26188190726507987,0.1,0.0,0.16188190726507987,0,0,0.005327133996441821,0.0001,0.9719786646195614,1.0133180587356754,0.04079606966414223,0.0,0.005293113860789191
26,12.33,-0.016746411483253516,-1.0,0.16188190726507987,0.6960196435477503,0.16188190726507987,0.16188190726507987,0.26188190726507987,0.16188190726507987,-0.1,0.1,0.16188190726507987,0,0,-0.0027109410307549144,0.0001,0.9692464899101639,1.0133180587356754,0.04349233534878464,0.0026962656846424085,-0.008172066706820549
27,11.88,-0.036496350364963445,1.0,0.26188190726507987,0.6825383208721439,0.26188190726507987,0.26188190726507987,0.16188190726507987,0.26188190726507987,0.1,0.0,0.16188190726507987,0,0,-0.00955773384179122,0.0001,0.9598857652835212,1.0133180587356754,0.05273003179161935,0.00923769644283471,-0.028067146863113273
28,11.71,-0.014309764309764304,-0.26379406452178955,0.23550250081290092,0.6363498434465312,0.23550250081290092,0.23550250081290092,0.26188190726507987,0.23550250081290092,-0.026379406452178955,0.1,0.16188190726507987,0,0,-0.0033699852809926886,2.6379406452178957e-05,0.9566256431663313,1.0133180587356754,0.05594730606111933,0.003217274269499977,-0.009736078285916648
