date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,ret_1,ret_5,ret_20,vol_20,ma_20,price_vs_ma20,equity,rolling_max_equity,drawdown,dd,dd_increase
2018-07-23,601138,13.93,14.07,14.12,13.86,483686,830800480.0,1.84,-0.35,-0.05,4.33,-0.0035410764872521,-0.0402455661664392,-0.0638722554890218,0.0359955599274718,14.382500000000002,-0.0217277941943335,0.8450450450450454,1.353753753753754,-0.3757763975155278,0.3757763975155278,0.0022182786157941004
2018-07-24,601138,14.05,14.88,14.92,14.02,1250545,2216366256.0,6.4,5.76,0.81,11.19,0.0575692963752665,0.0254996554100621,-0.0306188925081432,0.0381190106625844,14.359,0.0362838637788147,0.8936936936936941,1.353753753753754,-0.3398402839396626,0.3398402839396626,0.0
2018-07-25,601138,14.82,14.53,14.83,14.41,859807,1530209680.0,2.82,-2.35,-0.35,7.69,-0.0235215053763442,0.0356379187455453,-0.0371106693174287,0.0382930522474431,14.331,0.0138859814388388,0.8726726726726729,1.353753753753754,-0.3553682342502218,0.3553682342502218,0.015527950310559202
2018-07-26,601138,14.48,14.58,14.87,14.45,665397,1185426896.0,2.89,0.34,0.05,5.95,0.0034411562284928,0.0603636363636364,-0.008837525492862,0.0378823966582937,14.324499999999995,0.0178365737023982,0.875675675675676,1.353753753753754,-0.3531499556344276,0.3531499556344276,0.0
2018-07-27,601138,14.5,14.11,14.5,14.1,545162,950530432.0,2.74,-3.22,-0.47,4.88,-0.0322359396433471,-0.0007082152974504,-0.0753604193971166,0.0374846636671376,14.267,-0.0110044157846779,0.8474474474474476,1.353753753753754,-0.3740017746228927,0.3740017746228927,0.02085181898846511
2018-07-30,601138,14.02,13.96,14.2,13.87,367711,631237648.0,2.34,-1.06,-0.15,3.29,-0.0106307583274272,-0.007818052594172,-0.0312283136710617,0.0354660944002952,14.244500000000002,-0.0199726210116186,0.8384384384384387,1.353753753753754,-0.380656610470275,0.380656610470275,0.006654835847382301
2018-07-31,601138,14.01,13.99,14.09,13.87,291622,500048032.0,1.58,0.21,0.03,2.61,0.0021489971346704,-0.0598118279569892,-0.0495923913043478,0.0350813784913756,14.207999999999998,-0.0153434684684683,0.8402402402402405,1.353753753753754,-0.3793256433007985,0.3793256433007985,0.0
2018-08-01,601138,14.07,13.8,14.23,13.78,452007,776123680.0,3.22,-1.36,-0.19,4.04,-0.0135811293781271,-0.0502408809359944,-0.0135811293781271,0.0333918846964722,14.1985,-0.0280663450364474,0.8288288288288291,1.353753753753754,-0.3877551020408162,0.3877551020408162,0.008429458740017715
2018-08-02,601138,13.72,13.06,13.75,12.84,689106,1133184224.0,6.59,-5.36,-0.74,6.16,-0.0536231884057971,-0.1042524005486967,-0.0522496371552974,0.0353538101878579,14.1625,-0.0778464254192408,0.7843843843843846,1.353753753753754,-0.4205856255545696,0.4205856255545696,0.032830523513753374
2018-08-03,601138,13.09,12.63,13.16,12.62,518180,828764288.0,4.13,-3.29,-0.43,4.64,-0.0329249617151607,-0.1048901488306165,-0.1010676156583629,0.0356073218442022,14.0915,-0.1037150054997693,0.7585585585585588,1.353753753753754,-0.4396628216503992,0.4396628216503992,0.01907719609582964
2018-08-06,601138,12.59,11.96,12.67,11.93,491494,757691968.0,5.86,-5.3,-0.67,4.4,-0.0530482977038796,-0.143266475644699,-0.1630510846745975,0.0367806437980345,13.975,-0.1441860465116278,0.7183183183183186,1.353753753753754,-0.4693877551020407,0.4693877551020407,0.02972493345164151
2018-08-07,601138,12.02,12.37,12.39,11.86,452787,696241552.0,4.43,3.43,0.41,4.05,0.0342809364548493,-0.1157969978556112,-0.1270289343683839,0.037988688823974,13.885000000000002,-0.1091105509542673,0.742942942942943,1.353753753753754,-0.4511978704525289,0.4511978704525289,0.0
2018-08-08,601138,12.23,11.83,12.29,11.82,466053,709284544.0,3.8,-4.37,-0.54,4.17,-0.0436540016168147,-0.1427536231884058,-0.1217520415738678,0.0376642970062838,13.803,-0.1429399405926248,0.7105105105105107,1.353753753753754,-0.4751552795031055,0.4751552795031055,0.023957409050576584
2018-08-09,601138,11.81,12.24,12.4,11.62,618225,950425488.0,6.59,3.47,0.41,5.53,0.0346576500422655,-0.0627871362940275,-0.1718538565629228,0.0305847520893365,13.676000000000002,-0.1050014624159112,0.7351351351351354,1.353753753753754,-0.4569653948535935,0.4569653948535935,0.0
2018-08-10,601138,12.14,12.29,12.35,12.13,361171,557064560.0,1.8,0.41,0.05,3.23,0.0040849673202614,-0.0269200316706256,-0.1488919667590028,0.0305288940371944,13.5685,-0.0942255960496739,0.7381381381381384,1.353753753753754,-0.4547471162377993,0.4547471162377993,0.0
2018-08-13,601138,12.01,12.54,12.65,11.9,529925,822665056.0,6.1,2.03,0.25,4.74,0.0203417412530513,0.0484949832775918,-0.1446111869031379,0.0307503372199165,13.4625,-0.0685236768802229,0.7531531531531536,1.353753753753754,-0.4436557231588285,0.4436557231588285,0.0
2018-08-14,601138,12.55,12.33,12.58,12.26,446345,693689984.0,2.55,-1.67,-0.21,3.99,-0.0167464114832535,-0.0032336297493936,-0.1502412129565816,0.0308171255665102,13.3535,-0.0766465720597596,0.740540540540541,1.353753753753754,-0.452972493345164,0.452972493345164,0.009316770186335477
2018-08-15,601138,12.21,11.88,12.31,11.86,408086,620369296.0,3.65,-3.65,-0.45,3.65,-0.0364963503649634,0.0042265426880812,-0.1532430506058445,0.0309745079762533,13.246,-0.1031254718405556,0.713513513513514,1.353753753753754,-0.4729370008873112,0.4729370008873112,0.019964507542147236
2018-08-16,601138,11.67,11.71,11.97,11.53,345948,516841872.0,3.7,-1.43,-0.17,3.09,-0.0143097643097642,-0.0433006535947712,-0.1483636363636362,0.0308837074747922,13.144,-0.1090992087644552,0.7033033033033038,1.353753753753754,-0.4804791481810113,0.4804791481810113,0.007542147293700063
2018-08-17,601138,11.91,11.45,11.96,11.44,321107,477788528.0,4.44,-2.22,-0.26,2.87,-0.022203245089667,-0.0683482506102521,-0.1890934844192634,0.0299381322510379,13.0105,-0.1199415856423657,0.6876876876876881,1.353753753753754,-0.4920141969831409,0.4920141969831409,0.011535048802129633
2018-08-20,601138,11.47,11.74,11.75,11.35,355908,524770432.0,3.49,2.53,0.29,3.18,0.0253275109170305,-0.0637958532695374,-0.1656005685856432,0.0309449133921071,12.894,-0.089498991779122,0.7051051051051055,1.353753753753754,-0.4791481810115349,0.4791481810115349,0.0
2018-08-21,601138,11.72,11.84,11.96,11.63,350600,525981568.0,2.81,0.85,0.1,3.14,0.008517887563884,-0.0397404703974046,-0.2043010752688172,0.0271378646300854,12.742,-0.0707895149897975,0.7111111111111115,1.353753753753754,-0.4747116237799466,0.4747116237799466,0.0
2018-08-22,601138,11.81,11.56,11.81,11.52,277602,412042704.0,2.45,-2.36,-0.28,2.48,-0.0236486486486485,-0.0269360269360269,-0.2044046799724707,0.0271409647882824,12.5935,-0.0820661452336522,0.6942942942942947,1.353753753753754,-0.4871339840283938,0.4871339840283938,0.012422360248447228
2018-08-23,601138,11.59,11.95,12.02,11.59,483486,726749792.0,3.72,3.37,0.39,4.32,0.0337370242214531,0.0204953031596923,-0.1803840877914952,0.0287858556872764,12.462,-0.0410848980901942,0.7177177177177181,1.353753753753754,-0.4698314108251994,0.4698314108251994,0.0
2018-08-24,601138,11.86,11.81,11.94,11.74,254493,382018752.0,1.67,-1.17,-0.14,2.28,-0.0117154811715479,0.0314410480349345,-0.1630049610205527,0.0282943433855527,12.347,-0.0434923463189437,0.7093093093093098,1.353753753753754,-0.476042590949423,0.476042590949423,0.006211180124223559
2018-08-27,601138,11.82,12.13,12.24,11.82,540955,825814176.0,3.56,2.71,0.32,4.84,0.0270956816257408,0.0332197614991482,-0.1310888252148997,0.0293797591917522,12.2555,-0.0102403002733467,0.728528528528529,1.353753753753754,-0.4618456078083405,0.4618456078083405,0.0
2018-08-28,601138,12.13,12.14,12.3,12.04,315558,483808960.0,2.14,0.08,0.01,2.82,0.0008244023083263,0.0253378378378379,-0.1322373123659757,0.0293605138848228,12.163,-0.0018909808435418,0.7291291291291295,1.353753753753754,-0.4614019520851817,0.4614019520851817,0.0
2018-08-29,601138,12.17,11.93,12.19,11.89,297976,451580496.0,2.47,-1.73,-0.21,2.67,-0.0172981878088962,0.0320069204152249,-0.1355072463768116,0.0294183769591982,12.0695,-0.0115580595716476,0.7165165165165169,1.353753753753754,-0.4707187222715171,0.4707187222715171,0.009316770186335421
2018-08-30,601138,11.95,11.62,11.98,11.6,292615,436880576.0,3.19,-2.6,-0.31,2.62,-0.0259849119865884,-0.0276150627615062,-0.1102603369065851,0.0277043093860619,11.9975,-0.0314648885184414,0.6978978978978982,1.353753753753754,-0.4844720496894408,0.4844720496894408,0.013753327417923678
2018-08-31,601138,11.57,11.61,11.79,11.49,203201,301160928.0,2.58,-0.09,-0.01,1.82,-0.0008605851979345,-0.0169348010160881,-0.0807600950118765,0.0269486356709591,11.9465,-0.0281672456367973,0.6972972972972977,1.353753753753754,-0.4849157054125996,0.4849157054125996,0.00044365572315879787
2018-09-03,601138,11.53,11.52,11.59,11.33,225558,329832752.0,2.24,-0.78,-0.09,2.02,-0.0077519379844961,-0.0502885408079143,-0.0367892976588629,0.0243774693456052,11.9245,-0.0339217577256908,0.6918918918918923,1.353753753753754,-0.4889086069210291,0.4889086069210291,0.003992901508429514
2018-09-04,601138,11.51,11.75,11.81,11.48,240883,357937504.0,2.86,2.0,0.23,2.15,0.0199652777777779,-0.0321252059308072,-0.0501212611156022,0.0234617446383501,11.8935,-0.0120654138815318,0.7057057057057061,1.353753753753754,-0.478704525288376,0.478704525288376,0.0
2018-09-05,601138,11.68,11.45,11.71,11.43,236974,349522512.0,2.38,-2.55,-0.3,2.12,-0.025531914893617,-0.0402347024308465,-0.0321217244294168,0.0220906939306238,11.8745,-0.0357488736367847,0.6876876876876881,1.353753753753754,-0.4920141969831409,0.4920141969831409,0.013309671694764935
2018-09-06,601138,11.43,11.85,12.22,11.39,625924,945223168.0,7.25,3.49,0.4,5.6,0.0349344978165939,0.0197934595524957,-0.0318627450980392,0.0221145511169038,11.855,-0.0004217629692113,0.7117117117117122,1.353753753753754,-0.4742679680567876,0.4742679680567876,0.0
2018-09-07,601138,11.82,11.71,12.01,11.54,362796,543003696.0,3.97,-1.18,-0.14,3.25,-0.011814345991561,0.0086132644272181,-0.0471928397070787,0.0221931663579132,11.826,-0.0098088956536443,0.7033033033033039,1.353753753753754,-0.4804791481810112,0.4804791481810112,0.006211180124223559
2018-09-10,601138,11.62,11.45,11.66,11.45,226162,332303936.0,1.79,-2.22,-0.26,2.02,-0.022203245089667,-0.0060763888888889,-0.0869218500797448,0.0219584753838314,11.7715,-0.0273117274773818,0.6876876876876882,1.353753753753754,-0.4920141969831408,0.4920141969831408,0.011535048802129633
2018-09-11,601138,11.45,11.51,11.7,11.4,204420,300589872.0,2.62,0.52,0.06,1.83,0.005240174672489,-0.0204255319148936,-0.0665044606650446,0.0218531068304599,11.7305,-0.0187971527215379,0.6912912912912917,1.353753753753754,-0.4893522626441879,0.4893522626441879,0.0
2018-09-12,601138,11.5,11.54,11.7,11.48,181132,267306826.0,1.91,0.26,0.03,1.62,0.0026064291920069,0.0078602620087335,-0.0286195286195287,0.0204204650052241,11.7135,-0.0148119690954881,0.6930930930930935,1.353753753753754,-0.4880212954747114,0.4880212954747114,0.0
2018-09-13,601138,11.69,11.61,11.76,11.36,265941,391537504.0,3.47,0.61,0.07,2.38,0.0060658578856152,-0.020253164556962,-0.008539709649872,0.0202423058597756,11.7085,-0.0084126916342829,0.6972972972972977,1.353753753753754,-0.4849157054125996,0.4849157054125996,0.0
2018-09-14,601138,11.61,11.42,11.63,11.4,233028,341644000.0,1.98,-1.64,-0.19,2.08,-0.016365202411714,-0.0247651579846286,-0.0026200873362445,0.0199488057636363,11.707,-0.0245152472879473,0.6858858858858863,1.353753753753754,-0.4933451641526173,0.4933451641526173,0.008429458740017715
2018-09-17,601138,11.38,10.99,11.38,10.98,261016,373286512.0,3.5,-3.77,-0.43,2.33,-0.0376532399299474,-0.0401746724890829,-0.0638841567291311,0.0207063156933826,11.6695,-0.0582287158832855,0.6600600600600605,1.353753753753754,-0.512422360248447,0.512422360248447,0.019077196095829696
2018-09-18,601138,10.88,11.13,11.16,10.87,247626,352231152.0,2.64,1.27,0.14,2.22,0.0127388535031847,-0.0330147697654212,-0.0599662162162161,0.0208518767116628,11.634,-0.0433212996389891,0.6684684684684689,1.353753753753754,-0.5062111801242234,0.5062111801242234,0.0
2018-09-19,601138,11.06,11.24,11.36,11.03,323145,463842864.0,2.96,0.99,0.11,2.89,0.0098831985624436,-0.0259965337954938,-0.0276816608996539,0.0204381262810661,11.618,-0.0325357204338096,0.6750750750750754,1.353753753753754,-0.5013309671694763,0.5013309671694763,0.0
2018-09-20,601138,11.19,11.09,11.24,11.08,213853,306273792.0,1.42,-1.33,-0.15,1.91,-0.0133451957295374,-0.0447889750215331,-0.0719665271966526,0.0188516141415394,11.575,-0.0419006479481641,0.6660660660660663,1.353753753753754,-0.5079858030168588,0.5079858030168588,0.006654835847382468
2018-09-21,601138,11.12,11.27,11.3,11.04,333518,479670896.0,2.34,1.62,0.18,2.98,0.0162308385933271,-0.0131348511383537,-0.0457239627434378,0.0192467565962795,11.547999999999998,-0.0240734326290265,0.676876876876877,1.353753753753754,-0.5,0.5,0.0
2018-09-25,601138,11.17,11.25,11.35,11.11,231669,332988752.0,2.13,-0.18,-0.02,2.07,-0.0017746228926353,0.0236578707916288,-0.0725474031327287,0.0179778021456567,11.504,-0.0220792767732962,0.6756756756756759,1.353753753753754,-0.5008873114463176,0.5008873114463176,0.0008873114463175957
2018-09-26,601138,11.42,11.37,11.61,11.25,372768,543684912.0,3.2,1.07,0.12,3.33,0.0106666666666666,0.0215633423180592,-0.0634266886326195,0.018238244003785,11.4655,-0.0083293358335878,0.682882882882883,1.353753753753754,-0.4955634427684117,0.4955634427684117,0.0
2018-09-27,601138,11.31,11.02,11.34,11.01,341098,488678416.0,2.9,-3.08,-0.35,3.05,-0.030782761653474,-0.0195729537366549,-0.0762782900251467,0.0190226363026295,11.42,-0.0350262697022767,0.661861861861862,1.353753753753754,-0.5110913930789707,0.5110913930789707,0.01552795031055898
2018-09-28,601138,11.03,11.06,11.11,11.01,180090,256481682.0,0.91,0.36,0.04,1.61,0.0036297640653357,-0.0027051397655545,-0.0481927710843372,0.0183442970368982,11.392,-0.0291432584269662,0.6642642642642644,1.353753753753754,-0.5093167701863354,0.5093167701863354,0.0
2018-10-08,601138,10.82,10.54,10.82,10.53,285599,394775392.0,2.62,-4.7,-0.52,2.55,-0.0470162748643762,-0.064773735581189,-0.0921619293712316,0.020880797802646,11.3385,-0.0704237773955991,0.6330330330330332,1.353753753753754,-0.5323868677905945,0.5323868677905945,0.023070097604259154
2018-10-09,601138,10.58,10.55,10.68,10.48,172033,236509972.0,1.9,0.09,0.01,1.54,0.0009487666034158,-0.0622222222222221,-0.0842013888888888,0.020902602172247,11.29,-0.0655447298494241,0.6336336336336339,1.353753753753754,-0.5319432120674356,0.5319432120674356,0.0
2018-10-10,601138,10.61,10.53,10.63,10.48,135234,185669575.0,1.42,-0.19,-0.02,1.21,-0.0018957345971565,-0.0738786279683377,-0.1038297872340425,0.0201309351253907,11.229,-0.062249532460593,0.6324324324324326,1.353753753753754,-0.5328305235137533,0.5328305235137533,0.0008873114463177068
2018-10-11,601138,9.83,9.16,9.99,9.16,560642,709169248.0,7.88,-13.01,-1.37,5.02,-0.1301044634377967,-0.1687840290381125,-0.1999999999999999,0.0342788653277408,11.1145,-0.1758513653335732,0.5501501501501503,1.353753753753754,-0.5936113575865128,0.5936113575865128,0.06078083407275958
2018-10-12,601138,8.89,8.78,8.99,8.27,455083,537993952.0,7.86,-4.15,-0.38,4.07,-0.0414847161572052,-0.2061482820976492,-0.2590717299578059,0.0331896139966915,10.961,-0.198978195420126,0.5273273273273275,1.353753753753754,-0.6104702750665484,0.6104702750665484,0.01685891748003554
2018-10-15,601138,8.82,8.71,9.12,8.68,261871,316494000.0,5.01,-0.8,-0.07,2.34,-0.0079726651480636,-0.1736242884250473,-0.2561912894961571,0.0332159938789312,10.811,-0.1943390990657662,0.5231231231231234,1.353753753753754,-0.61357586512866,0.61357586512866,0.0031055900621116406
2018-10-16,601138,8.72,8.39,8.84,8.32,235142,275682960.0,5.97,-3.67,-0.32,2.1,-0.0367393800229621,-0.204739336492891,-0.2672489082969431,0.0335592191592629,10.658,-0.2127978982923624,0.5039039039039042,1.353753753753754,-0.6277728482697426,0.6277728482697426,0.014196983141082531
2018-10-17,601138,8.59,8.58,8.68,8.34,234823,275033712.0,4.05,2.26,0.19,2.1,0.0226460071513705,-0.1851851851851851,-0.2545612510860121,0.0343247687363131,10.5115,-0.1837511297150739,0.5153153153153155,1.353753753753754,-0.6193433895297249,0.6193433895297249,0.0
2018-10-18,601138,8.45,8.2,8.46,8.16,227586,261844967.0,3.5,-4.43,-0.38,2.04,-0.0442890442890443,-0.1048034934497817,-0.2894280762564991,0.034731012767547,10.3445,-0.2073082314273286,0.4924924924924926,1.353753753753754,-0.6362023070097604,0.6362023070097604,0.01685891748003554
2018-10-19,601138,7.99,8.43,8.44,7.93,329659,376551392.0,6.22,2.8,0.23,2.95,0.0280487804878049,-0.0398633257403189,-0.2739018087855297,0.0358082542051606,10.1855,-0.1723528545481321,0.5063063063063065,1.353753753753754,-0.6259982253771074,0.6259982253771074,0.0
2018-10-22,601138,8.52,9.47,9.58,8.44,712296,875304288.0,13.52,12.34,1.04,6.37,0.1233689205219454,0.0872560275545348,-0.1707530647985988,0.0473480429723944,10.088,-0.061260904044409,0.5687687687687689,1.353753753753754,-0.5798580301685892,0.5798580301685892,0.0
2018-10-23,601138,9.37,9.01,9.42,8.95,432081,532761072.0,4.96,-4.86,-0.46,3.87,-0.0485744456177402,0.0738974970202621,-0.1801637852593267,0.0477661883842396,9.989,-0.0980078085894484,0.5411411411411413,1.353753753753754,-0.6002661934338953,0.6002661934338953,0.020408163265306145
2018-10-24,601138,9.0,9.01,9.18,8.95,229790,281169328.0,2.55,0.0,0.0,2.06,0.0,0.0501165501165501,-0.1904761904761905,0.0475484255350133,9.883,-0.088333501973085,0.5411411411411413,1.353753753753754,-0.6002661934338953,0.6002661934338953,0.0
2018-10-25,601138,8.57,8.82,8.91,8.43,254227,300391680.0,5.33,-2.11,-0.19,2.27,-0.0210876803551608,0.075609756097561,-0.2153024911032028,0.0473904720066739,9.762,-0.096496619545175,0.52972972972973,1.353753753753754,-0.608695652173913,0.608695652173913,0.008429458740017659
2018-10-26,601138,8.92,8.91,9.14,8.82,240787,292714176.0,3.63,1.02,0.09,2.15,0.0102040816326529,0.0569395017793594,-0.1965734896302975,0.0476205126638033,9.653,-0.076970889878794,0.5351351351351353,1.353753753753754,-0.6047027506654835,0.6047027506654835,0.0
2018-10-29,601138,8.95,8.89,9.17,8.73,215717,261059505.0,4.94,-0.22,-0.02,1.93,-0.0022446689113355,-0.0612460401267159,-0.2111801242236024,0.0472668812872923,9.534,-0.0675477239353891,0.5339339339339342,1.353753753753754,-0.6055900621118011,0.6055900621118011,0.0008873114463175957
2018-10-30,601138,8.82,8.92,9.04,8.57,248175,298502528.0,5.29,0.34,0.03,2.22,0.0033745781777276,-0.0099889012208657,-0.2071111111111111,0.0473321646774123,9.4175,-0.0528271834350942,0.535735735735736,1.353753753753754,-0.6042590949423247,0.6042590949423247,0.0
2018-10-31,601138,9.07,9.07,9.18,8.91,307840,377349456.0,3.03,1.68,0.15,2.75,0.0168161434977578,0.0066592674805772,-0.2022867194371151,0.0474963531701365,9.3025,-0.0249932813759741,0.544744744744745,1.353753753753754,-0.5976042590949422,0.5976042590949422,0.0
2018-11-01,601138,9.3,9.17,9.47,9.15,412949,514567136.0,3.53,1.1,0.1,3.69,0.0110253583241455,0.0396825396825395,-0.1678765880217785,0.0474608447408409,9.21,-0.0043431053203039,0.550750750750751,1.353753753753754,-0.593167701863354,0.593167701863354,0.0
2018-11-02,601138,9.47,9.43,9.56,9.19,496010,622333728.0,4.03,2.84,0.26,4.44,0.0283533260632498,0.0583613916947249,-0.147377938517179,0.0480992305003068,9.1285,0.033028427452484,0.5663663663663666,1.353753753753754,-0.5816326530612244,0.5816326530612244,0.0
2018-11-05,601138,9.44,9.42,9.57,9.28,355468,448469664.0,3.08,-0.11,-0.01,3.18,-0.0010604453870625,0.0596175478065241,-0.1062618595825426,0.0471671405958392,9.0725,0.0383025626894461,0.5657657657657661,1.353753753753754,-0.5820763087843832,0.5820763087843832,0.0004436557231588534
2018-11-06,601138,9.32,9.61,9.67,9.13,390119,489123648.0,5.73,2.02,0.19,3.49,0.0201698513800423,0.0773542600896859,-0.0890995260663508,0.0474795060940363,9.0255,0.064760955071741,0.5771771771771774,1.353753753753754,-0.5736468500443654,0.5736468500443654,0.0
2018-11-07,601138,9.54,9.35,9.66,9.28,313975,397624832.0,3.95,-2.71,-0.26,2.81,-0.0270551508844952,0.0308710033076073,-0.1120607787274453,0.047765187492458,8.9665,0.0427703117158311,0.5615615615615618,1.353753753753754,-0.5851818988464951,0.5851818988464951,0.011535048802129633
2018-11-08,601138,9.49,9.21,9.49,9.21,183836,230244508.0,2.99,-1.5,-0.14,1.64,-0.0149732620320854,0.004362050163577,0.0054585152838428,0.0377632856430529,8.969000000000001,0.0268703311405953,0.5531531531531534,1.353753753753754,-0.5913930789707187,0.5913930789707187,0.006211180124223614
2018-11-09,601138,9.17,9.16,9.3,9.14,139612,173000900.0,1.74,-0.54,-0.05,1.25,-0.0054288816503801,-0.0286320254506892,0.0432801822323463,0.0364705674228766,8.988000000000001,0.0191366266132619,0.5501501501501503,1.353753753753754,-0.5936113575865128,0.5936113575865128,0.002218278615794156
2018-11-12,601138,9.15,9.41,9.42,9.13,221764,277314192.0,3.17,2.73,0.25,1.98,0.027292576419214,-0.0010615711252653,0.0803673938002296,0.0367771383815515,9.023,0.0428903912224316,0.5651651651651654,1.353753753753754,-0.5825199645075421,0.5825199645075421,0.0
2018-11-13,601138,9.19,9.49,9.58,9.17,341034,428804976.0,4.36,0.85,0.08,3.05,0.0085015940488841,-0.0124869927159207,0.1311084624553038,0.0354759243426905,9.078,0.0453844459131968,0.5699699699699702,1.353753753753754,-0.5789707187222715,0.5789707187222715,0.0
2018-11-14,601138,9.49,9.4,9.6,9.39,258546,327099072.0,2.21,-0.95,-0.09,2.31,-0.0094836670179135,0.0053475935828877,0.0955710955710955,0.0354458798991486,9.119,0.0308147823226231,0.5645645645645648,1.353753753753754,-0.5829636202307009,0.5829636202307009,0.003992901508429458
2018-11-15,601138,9.38,9.71,9.75,9.37,424735,544430272.0,4.04,3.3,0.31,3.8,0.0329787234042553,0.0542888165038002,0.1841463414634148,0.0339533935860598,9.1945,0.0560661264886618,0.5831831831831835,1.353753753753754,-0.5692102928127771,0.5692102928127771,0.0
2018-11-16,601138,9.73,9.68,9.78,9.59,352265,453220704.0,1.96,-0.31,-0.03,3.15,-0.0030895983522143,0.056768558951965,0.1482799525504152,0.0337477883062948,9.257,0.0456951496165062,0.5813813813813816,1.353753753753754,-0.5705412599822537,0.5705412599822537,0.0013309671694765601
2018-11-19,601138,9.71,9.84,9.88,9.61,334783,434242432.0,2.79,1.65,0.16,2.99,0.0165289256198346,0.0456960680127522,0.0390707497360083,0.0201504550136267,9.2755,0.060859252870465,0.5909909909909912,1.353753753753754,-0.5634427684117125,0.5634427684117125,0.0
2018-11-20,601138,9.72,9.44,9.75,9.41,305728,390753040.0,3.46,-4.07,-0.4,2.73,-0.040650406504065,-0.0052687038988409,0.0477247502774693,0.0191546863826556,9.297,0.0153813057975689,0.5669669669669671,1.353753753753754,-0.5811889973380656,0.5811889973380656,0.017746228926353136
2018-11-21,601138,9.3,9.34,9.41,9.22,192554,240783383.0,2.01,-1.06,-0.1,1.72,-0.010593220338983,-0.0063829787234043,0.0366259711431742,0.0193729210987199,9.3135,0.0028453320448809,0.5609609609609612,1.353753753753754,-0.5856255545696539,0.5856255545696539,0.004436557231588312
2018-11-22,601138,9.34,9.25,9.39,9.23,179189,223515011.0,1.71,-0.96,-0.09,1.6,-0.0096359743040684,-0.0473738414006179,0.0487528344671202,0.0188165272544655,9.335,-0.0091055168719872,0.5555555555555558,1.353753753753754,-0.5896184560780833,0.5896184560780833,0.003992901508429347
