step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,signal,desired_pos,part_gap,part_pen,reward
504,11.83,-0.017441860465116202,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.1699675435934198,0.09583141910648944,0.09583141910648944,0.0017799718311677696,-0.005331303229192218
505,11.76,-0.005917159763313634,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.055952606576781666,0.03154730354747369,0.03154730354747369,0.00033619760651598055,-0.001538821301997683
506,11.65,-0.00935374149659859,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.0,0.0,0.0,0.0,-5e-05
507,11.45,-0.017167381974249017,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.0,0.0,0.0,0.0,-5e-05
508,11.56,0.009606986899563425,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.0,0.0,0.0,0.0,-5e-05
509,11.31,-0.02162629757785467,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.0,0.0,0.0,0.0,-5e-05
510,12.29,0.08664898320070721,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.0,0.0,0.0,0.0,-5e-05
511,12.32,0.002441008950366244,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.19279747125675412,0.10870343172620073,0.10870343172620073,0.002150384557544408,-0.006172012465433543
512,12.18,-0.011363636363636409,-0.8077154755592346,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.2285883558992195,0.12888311541080333,0.12888311541080333,0.0027761650892035193,-0.00753508522072744
513,12.43,0.020525451559934318,-1.0,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.22593816862466704,0.12738888185274327,0.12738888185274327,0.002728026211731739,-0.00743235248539988
514,12.33,-0.008045052292839874,-0.015362853184342384,0.0,0.5638218749323591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9813495667718585,1.050457597052489,0.0657885006253873,0.0,0.28636922928070196,0.16146123577598,0.16146123577598,0.0038927244113054925,-0.009841930534487953
515,12.0,-0.026763990267639908,0.4294404089450836,0.042944040894508366,0.5638218749323591,0.042944040894508366,0.042944040894508366,0.0,0.042944040894508366,0.042944040894508366,0.0,0.0,0,0,-0.0,4.294404089450837e-05,0.9813074236559312,1.050457597052489,0.06582861944222061,4.0118816833314974e-05,0.31088666121920194,0.1752847002200716,0.13234065932556321,0.0028886251713940623,-0.008874424784867057
516,11.98,-0.0016666666666666312,-1.0,0.0,0.5635711163291501,0.0,0.0,0.042944040894508366,0.042944040894508366,-0.0,0.042944040894508366,0.0,0,0,-7.157340149084575e-05,0.0,0.9812371881457118,1.050457597052489,0.0658954812655026,6.686182328198564e-05,0.0,0.0,0.0,0.0,-4.691349134315026e-05
517,11.95,-0.0025041736227046025,-1.0,0.0,0.5631532318899306,0.0,0.0,0.042944040894508366,0.0,-0.042944040894508366,0.0,0.042944040894508366,0,0,-0.00010753933446037562,4.294404089450837e-05,0.9810895282616159,1.050457597052489,0.06603604846641604,0.00014056720091344677,0.0,0.0,0.0,0.0,-0.0003507875184856633
518,12.14,0.015899581589958266,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
519,12.24,0.008237232289950547,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
520,11.69,-0.04493464052287587,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.018939913571758324,0.010649434511467737,0.010649434511467737,6.593880484397017e-05,-0.0005061010244221917
521,11.8,0.009409751924722088,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
522,11.9,0.00847457627118641,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
523,11.89,-0.0008403361344537636,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
524,11.88,-0.0008410428931875346,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
525,11.92,0.003367003367003295,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
526,11.66,-0.021812080536912734,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.055550145483846784,0.031234442237098935,0.031234442237098935,0.0003312088119988535,-0.0015255418089660973
527,11.32,-0.02915951972555745,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
528,11.09,-0.020318021201413464,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
529,11.36,0.024346257889990945,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
530,11.06,-0.026408450704225258,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
531,10.71,-0.03164556962025313,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
532,10.77,0.005602240896358424,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
533,11.0,0.021355617455896047,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
534,10.88,-0.010909090909090839,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
535,10.75,-0.011948529411764776,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
536,10.71,-0.0037209302325580604,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
537,10.97,0.024276377217553668,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
538,10.89,-0.007292616226071109,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0007697867532462863,0.00043283162752736054,0.00043283162752736054,5.402934864506408e-07,-6.639790060332414e-05
539,10.71,-0.016528925619834683,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
540,10.72,0.0009337068160597372,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
541,10.38,-0.03171641791044775,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
542,10.32,-0.005780346820809296,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
543,10.43,0.010658914728682115,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
544,10.71,0.026845637583892728,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
545,10.74,0.002801120448179212,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
546,11.0,0.02420856610800743,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
547,11.17,0.015454545454545448,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.19598377251624746,0.11019671989603522,0.11019671989603522,0.0021948470009311295,-0.0062821127147658275
548,11.08,-0.008057296329453881,-0.5657749176025391,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.27734846762524734,0.15594603067435212,0.15594603067435212,0.003694985495727173,-0.009458363928807268
549,10.88,-0.018050541516245425,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.21497301312470563,0.1208738897530202,0.1208738897530202,0.00252144789168785,-0.006999891962056786
550,10.9,0.0018382352941176078,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.05942440621497002,0.033412841086709825,0.033412841086709825,0.00036645559610553225,-0.0016405983641339147
551,10.93,0.0027522935779815925,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.06042266318280498,0.033974135739100776,0.033974135739100776,0.00037572827343087536,-0.001670435134996658
552,11.01,0.007319304666056731,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
553,11.0,-0.0009082652134423058,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
554,10.79,-0.01909090909090917,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.00483377971091483,0.0027179121108032575,0.0027179121108032575,8.501672353108119e-06,-0.0001580775343979536
555,10.81,0.001853568118628485,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
556,10.74,-0.0064754856614246325,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
557,10.83,0.00837988826815641,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
558,11.02,0.01754385964912276,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
559,11.09,0.006352087114337594,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.03477255805680073,0.019551730181825266,0.019551730181825266,0.00016403217490516413,-0.0009303468708752594
560,11.11,0.001803426510369664,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.11894707817863862,0.0668809345192934,0.0668809345192934,0.0010377786925543206,-0.0035380885030342766
561,10.8,-0.02790279027902779,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.11880071115745411,0.06679863604412681,0.06679863604412681,0.0010358637673549644,-0.003533158417198519
562,10.31,-0.04537037037037039,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.007369252321619696,0.004143544251151767,0.004143544251151767,1.6003288047391246e-05,-0.00021780988587275697
563,10.53,0.02133850630455857,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
564,10.62,0.008547008547008534,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
565,10.96,0.03201506591337115,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
566,11.15,0.01733576642335762,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.0,0.0,0.0,0.0,-5e-05
567,11.55,0.03587443946188344,-1.0,0.0,0.5622747153053178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9810895282616159,1.050457597052489,0.06603604846641604,0.0,0.13225794982069972,0.07436530108229894,0.07436530108229894,0.001216765146972873,-0.003991278913279286
568,12.21,0.057142857142857155,1.0,0.1,0.5622747153053178,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,0.0,0.0001,0.9809914193087897,1.050457597052489,0.06612944486156938,9.33963951533362e-05,0.39668942427515064,0.22304843309894076,0.12304843309894076,0.0025897949639971836,-0.009729515176674745
569,11.69,-0.0425880425880427,1.0,0.2,0.5616909623155634,0.2,0.2,0.1,0.2,0.1,0.1,0.0,0,0,-0.00425880425880427,0.0001,0.9767154697324562,1.050457597052489,0.07020000381447868,0.004070558952909295,0.5359545392026952,0.3010408208821562,0.10104082088215621,0.0019270658232497474,-0.01404323363089175
570,11.63,-0.005132591958939155,-1.0,0.1,0.5362499769792997,0.1,0.1,0.2,0.1,-0.1,0.1,0.1,0,0,-0.001026518391787831,0.0001,0.9756151817922589,1.050457597052489,0.07124744061086585,0.0010474367963871772,0.36277498740719416,0.1945380786457736,0.0945380786457736,0.001744059944433396,-0.009333753122143526
571,11.5,-0.011177987962166876,-1.0,0.0,0.5297034777718475,0.0,0.0,0.1,0.0,-0.1,0.0,0.1,0,0,-0.0011177987962166876,0.0001,0.9744270787983016,1.050457597052489,0.0723784743596731,0.001131033748807242,0.25521235759660266,0.1351868733892728,0.1351868733892728,0.002982311725572876,-0.009857485088279579
572,11.43,-0.0060869565217391555,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.1514229905924862,0.07913888702739037,0.07913888702739037,0.0013357837557279332,-0.004505097361933149
573,11.29,-0.012248468941382377,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.014936986301328153,0.007806585161243958,0.007806585161243958,4.1384994612898486e-05,-0.00039908691242025843
574,11.55,0.023029229406554615,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
575,11.49,-0.005194805194805237,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.018978863923199314,0.009919010066102966,0.009919010066102966,5.927256845127594e-05,-0.0005002371652691819
576,11.4,-0.007832898172323747,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0061305480637542445,0.003204036247963976,0.003204036247963976,1.088171585729009e-05,-0.0001871710059706275
577,11.32,-0.007017543859649129,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
578,11.32,0.0,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
579,11.24,-0.007067137809187285,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.017638591305459896,0.009218537285409861,0.009218537285409861,5.310608365473539e-05,-0.00046646106454720926
580,11.15,-0.008007117437722406,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
581,10.98,-0.015246636771300441,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
582,10.96,-0.0018214936247722745,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
583,11.23,0.024635036496350324,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
584,11.2,-0.0026714158504008135,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
585,11.02,-0.016071428571428546,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
586,10.99,-0.002722323049001757,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
587,10.86,-0.011828935395814448,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
588,11.29,0.03959484346224675,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
589,10.97,-0.028343666961913067,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.017752183609372113,0.00927790454840814,0.00927790454840814,5.3619912460836783e-05,-0.0004693148948139023
590,10.58,-0.035551504102096676,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
591,10.62,0.0037807183364838514,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
592,10.69,0.006591337099811703,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
593,10.71,0.0018709073900843173,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
594,10.68,-0.0028011204481793775,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
595,10.73,0.004681647940074973,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
596,10.8,0.006523765144454826,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.006076031057704032,0.003175543776866965,0.003175543776866965,1.073688759768121e-05,-0.00018590312738638428
597,10.8,0.0,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.027847519408358907,0.014554075862774121,0.014554075862774121,0.0001053484625441552,-0.0007290073623563488
598,10.42,-0.03518518518518526,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.011509476026719118,0.006015249860401181,0.006015249860401181,2.7991860035828416e-05,-0.0003150870661862422
599,10.73,0.029750479846449185,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
600,10.53,-0.01863932898415667,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
601,10.55,0.0018993352326686942,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
602,10.42,-0.012322274881516661,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
603,10.66,0.02303262955854129,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.0,0.0,0.0,0.0,-5e-05
604,10.82,0.015009380863039413,-1.0,0.0,0.5226345531661778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9744270787983016,1.050457597052489,0.0723784743596731,0.0,0.05437951646051611,0.028420614286734647,0.028420614286734647,0.000287475899320641,-0.0014576939384072728
