step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,reward
42,11.45,-0.025531914893617082,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
43,11.85,0.03493449781659392,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
44,11.71,-0.01181434599156108,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0013694026612659756
45,11.45,-0.022203245089667083,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0004221542851583535
46,11.51,0.005240174672489127,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
47,11.54,0.002606429192006895,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
48,11.61,0.0060658578856152764,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.00022719952760255613
49,11.42,-0.016365202411714,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
50,10.99,-0.03765323992994744,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
51,11.13,0.012738853503184764,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
52,11.24,0.009883198562443794,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
53,11.09,-0.013345195729537398,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
54,11.27,0.016230838593327298,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
55,11.25,-0.0017746228926352773,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
56,11.37,0.010666666666666597,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0009486035865786655
57,11.02,-0.030782761653474027,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.00123680138830566
58,11.06,0.003629764065335837,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
59,10.54,-0.04701627486437625,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
60,10.55,0.0009487666034157081,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
61,10.53,-0.0018957345971565259,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
62,9.16,-0.1301044634377967,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
63,8.78,-0.04148471615720532,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
64,8.71,-0.007972665148063612,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
65,8.39,-0.03673938002296214,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
66,8.58,0.02264600715137062,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
67,8.2,-0.04428904428904438,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
68,8.43,0.028048780487804934,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
69,9.47,0.12336892052194555,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
70,9.01,-0.04857444561774032,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0031868348822579507
71,9.01,0.0,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.001506125618636197
72,8.82,-0.021087680355160877,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.000529857411029022
73,8.91,0.010204081632653045,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.001632364801773611
74,8.89,-0.00224466891133553,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0012204384660824362
75,8.92,0.003374578177727712,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
76,9.07,0.01681614349775789,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
77,9.17,0.011025358324145496,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0002
78,9.43,0.028353326063249706,-0.686038076877594,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,-0.002406672457082699
79,9.42,-0.0010604453870625436,1.0,0.1,0.8,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0,0,-0.0,0.0001,0.9999,1.0,9.999999999998899e-05,9.999999999998899e-05,-0.004095940545255336
80,9.61,0.02016985138004241,-0.43206945061683655,0.05679305493831635,0.8,0.05679305493831635,0.05679305493831635,0.1,0.1,-0.0,0.1,0.0,0,0,0.002016985138004241,0.0,1.0019167834394904,1.0019167834394904,0.0,0.0,-0.001818579198982685
81,9.35,-0.027055150884495296,0.8879689574241638,0.1887968957424164,0.8,0.1887968957424164,0.1887968957424164,0.1,0.1887968957424164,0.08879689574241639,0.0,0.1,0,0,-0.0027055150884495297,8.879689574241639e-05,0.9991171153643624,1.0019167834394904,0.0027943119841919235,0.0027943119841919235,-0.007495499708188405
82,9.21,-0.014973262032085433,-1.0,0.08879689574241639,0.8,0.08879689574241639,0.08879689574241639,0.1887968957424164,0.08879689574241639,-0.1,0.08879689574241639,0.1,0,0,-0.0028269053907955155,0.0001,0.9961927940933664,1.0019167834394904,0.005713038688177392,0.0029187267039854684,-0.005921934511672973
83,9.16,-0.005428881650380099,-1.0,0.0,0.8,0.0,0.0,0.08879689574241639,0.0,-0.08879689574241639,0.0,0.08879689574241639,0,0,-0.0004820678379067191,8.879689574241639e-05,0.9956241027593031,1.0019167834394904,0.006280642049517408,0.0005676033613400159,-0.0021476855055117547
84,9.41,0.027292576419213975,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9956241027593031,1.0019167834394904,0.006280642049517408,0.0,-0.0002
85,9.49,0.008501594048884174,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9956241027593031,1.0019167834394904,0.006280642049517408,0.0,-0.0014159640216986722
86,9.4,-0.009483667017913578,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9956241027593031,1.0019167834394904,0.006280642049517408,0.0,-0.000805361183276144
87,9.71,0.032978723404255374,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9956241027593031,1.0019167834394904,0.006280642049517408,0.0,-0.0014425645679550984
88,9.68,-0.003089598352214329,0.43358179926872253,0.043358179926872256,0.8,0.043358179926872256,0.043358179926872256,0.0,0.043358179926872256,0.043358179926872256,0.0,0.0,0,0,-0.0,4.335817992687226e-05,0.9955809343103162,1.0019167834394904,0.0063237279122361585,4.30858627187506e-05,-0.004670306793410483
89,9.84,0.016528925619834725,-0.41581249237060547,0.0017769306898117038,0.8,0.0017769306898117038,0.0017769306898117038,0.043358179926872256,0.043358179926872256,-0.0,0.043358179926872256,0.0,0,0,0.0007166641310226825,0.0,0.9962944314554666,1.0019167834394904,0.005611595770182432,0.0,-0.00359907141533646
90,9.44,-0.040650406504065074,0.2719399929046631,0.07055217921733857,0.8,0.07055217921733857,0.07055217921733857,0.043358179926872256,0.07055217921733857,0.027193999290466314,0.0,0.043358179926872256,0,0,-0.0017625276393037517,2.7193999290466315e-05,0.9945113417530798,1.0019167834394904,0.007391274214399769,0.0017796784442173372,-0.005852182250058612
91,9.34,-0.010593220338983014,-1.0,0.0,0.8,0.0,0.0,0.07055217921733857,0.027193999290466314,-0.043358179926872256,0.027193999290466314,0.043358179926872256,0,0,-0.0007473747798446857,4.335817992687226e-05,0.993724948856289,1.0019167834394904,0.008176162650035217,0.0007848884356354479,-0.0010657903048509466
92,9.25,-0.009635974304068507,-1.0,0.0,0.8,0.0,0.0,0.027193999290466314,0.0,-0.027193999290466314,0.0,0.027193999290466314,0,0,-0.0002620406783877906,2.7193999290466315e-05,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.00028686984790958145,-0.000584413675194889
93,8.63,-0.06702702702702694,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
94,8.55,-0.009269988412514491,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
95,8.48,-0.008187134502924008,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
96,8.61,0.015330188679245165,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
97,8.28,-0.03832752613240419,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
98,8.35,0.008454106280193273,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
99,8.82,0.05628742514970068,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
100,8.92,0.011337868480725584,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0010557016967381527
101,9.12,0.02242152466367705,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.002636557779454507
102,8.78,-0.037280701754385956,-0.43074285984039307,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0037287915628614375
103,8.74,-0.00455580865603635,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.002738503762979094
104,8.74,0.0,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0019326166653036321
105,8.82,0.009153318077803212,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
106,8.91,0.010204081632653045,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
107,9.06,0.016835016835016876,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0002
108,8.88,-0.01986754966887414,-0.5723732113838196,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.002567747236802701
109,9.1,0.024774774774774643,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9934375291410057,1.0019167834394904,0.008463032497944799,0.0,-0.0011649083266307785
110,9.05,-0.005494505494505378,0.16441476345062256,0.016441476345062257,0.8,0.016441476345062257,0.016441476345062257,0.0,0.016441476345062257,0.016441476345062257,0.0,0.0,0,0,-0.0,1.6441476345062255e-05,0.99342119556137,1.0019167834394904,0.008479334829541278,1.630233159647873e-05,-0.003281809808532102
111,8.75,-0.03314917127071831,-0.7644757628440857,0.0,0.8,0.0,0.0,0.016441476345062257,0.016441476345062257,-0.0,0.016441476345062257,0.0,0,0,-0.0005450213153059324,0.0,0.9928797598347123,1.0019167834394904,0.0090197347266255,0.0005403998970842233,-0.002805417704233757
112,8.6,-0.017142857142857182,-1.0,0.0,0.8,0.0,0.0,0.016441476345062257,0.0,-0.016441476345062257,0.0,0.016441476345062257,0,0,-0.0002818538802010679,1.6441476345062255e-05,0.992583588412745,1.0019167834394904,0.00931533953818543,0.00029560481155993003,-0.0005558405237538481
113,8.58,-0.0023255813953487877,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
114,8.72,0.016317016317016382,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
115,8.6,-0.01376146788990837,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
116,8.6,0.0,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
117,8.38,-0.025581395348837077,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
118,8.41,0.003579952267303026,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
119,8.42,0.0011890606420927215,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
120,8.34,-0.009501187648456066,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
121,8.47,0.015587529976019279,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
122,8.56,0.010625737898465154,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0002
123,8.55,-0.0011682242990653955,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.001045087384851509
124,8.94,0.045614035087719156,-1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.992583588412745,1.0019167834394904,0.00931533953818543,0.0,-0.0007566927932866876
125,8.85,-0.010067114093959717,0.3552286922931671,0.03552286922931671,0.8,0.03552286922931671,0.03552286922931671,0.0,0.03552286922931671,0.03552286922931671,0.0,0.0,0,0,-0.0,3.552286922931671e-05,0.9925483289957345,1.0019167834394904,0.00935053149982659,3.519196164115945e-05,-0.0043201799993026705
126,8.99,0.015819209039548088,-0.5716602206230164,0.0,0.8,0.0,0.0,0.03552286922931671,0.03552286922931671,-0.0,0.03552286922931671,0.0,0,0,0.0005619436940230915,0.0,0.9931060852702269,1.0019167834394904,0.008793842278015508,0.0,-0.0032705239193034173
127,8.92,-0.007786429365962212,-0.002571909688413143,0.03526567826047539,0.8,0.03526567826047539,0.03526567826047539,0.03552286922931671,0.03526567826047539,-0.0002571909688413171,0.0,0.03552286922931671,0,0,-0.00027659631213038707,2.571909688413171e-07,0.9928311403715707,1.0019167834394904,0.009068261175074345,0.00027441889705883717,-0.004565429210735945
128,9.1,0.020179372197309385,-0.6933837532997131,0.0,0.8,0.0,0.0,0.03526567826047539,0.0,-0.03526567826047539,0.0,0.03526567826047539,0,0,0.0007116392474086951,3.5265678260475394e-05,0.9935026651135453,1.0019167834394904,0.008398021138103067,0.0,-0.0029263973611833804
129,8.94,-0.0175824175824176,0.9402812123298645,0.09402812123298646,0.8,0.09402812123298646,0.09402812123298646,0.0,0.09402812123298646,0.09402812123298646,0.0,0.0,0,0,-0.0,9.402812123298646e-05,0.9934092479245048,1.0019167834394904,0.008491259609186319,9.323847108325123e-05,-0.0047198725069929875
130,8.77,-0.019015659955257263,-1.0,0.0,0.8,0.0,0.0,0.09402812123298646,0.09402812123298646,-0.0,0.09402812123298646,0.0,0,0,-0.0017880067795981757,0.0,0.9916330254543002,1.0019167834394904,0.010264083959035991,0.0017728243498496728,-0.002480935087366247
131,8.87,0.011402508551881374,-1.0,0.0,0.8,0.0,0.0,0.09402812123298646,0.0,-0.09402812123298646,0.0,0.09402812123298646,0,0,0.0010721564564764668,9.402812123298646e-05,0.9926029698146602,1.0019167834394904,0.009295995215148213,0.0,0.00044902991092802766
